,id,username,user_followers_count,user_following_count,text,created_at,retweet_count,mentioned_user_ids,mentioned_user_names,hashtags,urls
273,1520911184232390656,VerbalCommits,98548,4717,Former LSU C Efton Reid III is transferring to Gonzaga. https://t.co/guyAoiTDJG https://t.co/h7KfsKAJtA,2022-05-01T23:40:58.000Z,3,,,,"http://verbalcommits.com/players/efton-reid-iii,https://twitter.com/tobias_bass/status/1520869486886363136"
274,1520904389053063169,JadenMaynard05,31,215,"I’m the only one that’ll out do me.. 🔒 🏀  

#basketball #college #unc #lsu #collegeBasketball #CollegeBound #collegebasketballrecruiting #LockUpp https://t.co/Z5ZWv1z9mz",2022-05-01T23:13:58.000Z,0,,,"basketball,college,unc,lsu,collegeBasketball,CollegeBound,collegebasketballrecruiting,LockUpp",https://twitter.com/JadenMaynard05/status/1520904389053063169/video/1
275,1520896953147703304,RussellDMV,1407,3313,RT @TiptonEdits: LSU transfer Xavier Pinson tells @On3sports he is reopening his recruitment after previously being down to Xavier and Miss…,2022-05-01T22:44:25.000Z,21,"749745106085818368,1294350150052335616","TiptonEdits,On3sports",,
276,1520896692580544512,dingess_steve,0,0,"LSU transfer Adam Miller mulling return to Tigers or transferring to TCU, per report https://t.co/nHuoeqSpoA",2022-05-01T22:43:23.000Z,0,,,,https://247sports.com/Article/College-basketball-recruiting-Bill-Henley-Run-N-Slam-Xavier-Booker-186972342/
277,1520888880798515205,NcaabasketLA,340,164,"#NCAA #Basketball Efton Reid (FR) C transfer de LSU se compromete con Gonzaga. Sus núneros en la temporada 2021/22 fueron:
🏀6,3 Ppj
🏀4,3 Rpj
🏀51,9% TC
🕐19,6 Min https://t.co/eiHpDv3TK0",2022-05-01T22:12:20.000Z,0,,,"NCAA,Basketball",https://twitter.com/NcaabasketLA/status/1520888880798515205/photo/1
278,1520886719645687817,InsidetheShell1,5364,343,RT @TiptonEdits: LSU transfer Xavier Pinson tells @On3sports he is reopening his recruitment after previously being down to Xavier and Miss…,2022-05-01T22:03:45.000Z,21,"749745106085818368,1294350150052335616","TiptonEdits,On3sports",,
279,1520882023631667202,DustinKotG,3,93,RT @BustingBrackets: Huge news with the announcement that former five-star prospect Efton Reid is transferring from LSU to Gonzaga. @tuckcl…,2022-05-01T21:45:05.000Z,4,261879228,BustingBrackets,,
280,1520878755379437568,blackzag05,1534,2571,RT @BustingBrackets: Huge news with the announcement that former five-star prospect Efton Reid is transferring from LSU to Gonzaga. @tuckcl…,2022-05-01T21:32:06.000Z,4,261879228,BustingBrackets,,
281,1520878490551083008,tuckclarry,1162,749,RT @BustingBrackets: Huge news with the announcement that former five-star prospect Efton Reid is transferring from LSU to Gonzaga. @tuckcl…,2022-05-01T21:31:03.000Z,4,261879228,BustingBrackets,,
282,1520871121691807751,SeasonsGala,391,1,Framed Autographed/Signed Shaquille Shaq O'Neal 33x42 LSU Purple Basketball Jers...👉 https://t.co/RrBn76M8tW https://t.co/e2qASPTt8e,2022-05-01T21:01:46.000Z,0,,,,"https://www.amazon.com/Framed-Autographed-Shaquille-Basketball-Beckett/dp/B096DW882Y/ref=zg_bs_3311061011_29/130-9948900-9956164?pd_rd_i=B096DW882Y&psc=1&tag=tgeneral2direct-20,https://twitter.com/SeasonsGala/status/1520871121691807751/photo/1"
283,1520870511579906049,BustingBrackets,6546,1241,"Huge news with the announcement that former five-star prospect Efton Reid is transferring from LSU to Gonzaga. @tuckclarry gives his reaction on what it means for the program.

https://t.co/7CKGcBwakY",2022-05-01T20:59:21.000Z,4,3499718354,tuckclarry,,https://bustingbrackets.com/2022/05/01/gonzaga-basketball-3-takeaways-efton-reids-transfer-bulldogs/
284,1520855624619282438,lsutigerswire,310,28,LSU’s latest addition will ease the pains of roster turnover quite a bit.  https://t.co/4vMeFVjXFN,2022-05-01T20:00:11.000Z,0,,,,https://lsutigerswire.usatoday.com/2022/04/29/lsu-basketball-recruiting-jalen-reed-2022-commitment-florida-gators/?taid=626ee6c85d112f000147dd3d&utm_campaign=trueanthem&utm_medium=trueanthem&utm_source=twitter
